作者,讚數,時間,連結,貼文內容
跟著領隊玩,3,2024-03-25,https://www.facebook.com/groups/traveler168/posts/1842963639552345,"清倉快閃～日本東北機票4/5日 6888起https://www.kkday.com/zh-tw/product/154792?cid=11218清艙快閃～東京機票5日 7999起https://www.kkday.com/zh-tw/product/135223?cid=11218~~~~~~~~折扣碼：KKSKY200折扣碼效期：2024/3/24~4/24折扣碼適用訂購日期：2024/3/22~10/31折扣碼注意事項：本折扣碼需透過【跟著領隊Sky玩】至KKday購買商品，預訂時請勿使用無痕視窗、清除Cookies或更換瀏覽器，並於結帳時輸入折扣碼使用1.折扣碼訂購期限2024/03/23 至 2024/04/24，行程出發期限2024/03/24 至 2024/10/31。 2.本優惠活動須透過【跟著領隊Sky玩】專屬之KKday連結訂購。 3.請於訂單結帳前輸入折扣碼，結帳完畢後恕不受理。 4.訂單結帳前輸入此折扣碼單筆金額滿NT$2,000折抵NT$200，每會員限用乙次 5.折扣碼總限量100份，限量提供先用先贏，用完為止 6.本活動優惠不適用於Xpark、香港迪士尼、東京迪士尼、環球影城、JR PASS系列、國內餐券/票券、部分票券商品及機票、機加酒、團旅等團體旅遊商品，於結帳時輸入指定折扣碼後，若該筆交易符合優惠資格，即可立即折抵訂單金額，以KKday商品頁顯示是否適用本折價券為準，敬請見諒。 7.此折扣碼僅限台灣會員使用。折扣碼不得轉售、轉讓。行程一旦兌換完畢後，不得更改出發時間。 8.此折扣碼不得要求兌換等值現金或其他對價商品，亦不得與其他優惠同時使用，或不當使用優惠，若有惡意不當使用之情形，KKday保有立即終止交易之權利。 9.KKday 保有折扣碼使用規定最終解釋及裁判權。 10.相關注意事項詢問請來信至service@kkday.com。"
曾瀞葳,3,2024-03-25,https://www.facebook.com/groups/traveler168/posts/1842992819549427,這次不在歐洲搭河輪，我回故鄉啦！2024台南之光新開幕～台南安平 亞果遊艇會員俱樂部「黃金會所」～這藍白色讓我想起搭歐洲河輪https://www.facebook.com/share/p/VeNKyYwsttasW2LP/?mibextid=oFDknk
董戚戚,0,2024-03-25,https://www.facebook.com/groups/traveler168/posts/1842899936225382,Viva's旅遊
林大蒜,0,2024-03-25,https://www.facebook.com/groups/traveler168/posts/1842924079556301,吳若玄已驗證帳號──在日月潭。
吉永老師旅遊美食,0,2024-03-25,https://www.facebook.com/groups/traveler168/posts/1842952686220107,吉永老師旅遊美食在吃早餐──於 Give me smoothie 綠果昔•歐式水耕沙拉。
跟著領隊玩,24,2024-03-25,https://www.facebook.com/groups/traveler168/posts/1842775142904528,即將開幕花蓮市最有規模的日式建築群，整修三年後，將於今年(113年)3月25日將進行試營運，共計16間知名美食、伴手禮品牌陸續進駐喔！全文閱讀:https://taiwantour.info/hualien-japan/
Cheng-Hsun Yang,1,2024-03-25,https://www.facebook.com/groups/traveler168/posts/1842930296222346,"【尊爵富國島六日-虎航】全程入住五星飯店必去富國大世界珍珠島野生動物園珍珠奇幻樂園太陽世界香島自然公園日落小鎮&親吻之橋南島出海巡航團費：$31,900含稅金日期：6/27、6/29、7/4、7/6、7/11、7/13、7/18、7/20、7/25、7/27、8/1、8/3、8/8、8/10、8/15、8/17、8/22、8/24、8/29、8/31、9/5、9/7、9/19、9/21、9/26、9/28、10/3、10/12、10/17、10/19、10/24團費：$33,900含稅金日期：9/12、9/14、10/5、10/10以上不含小費300/天全程無購物團費+3000均按照國外旅遊定型化契約，安全有保障。若想詢問日期、行程或旅遊資訊請點選下方一對一專人服務、諮詢唷～https://bit.ly/報名點此連結找我詢問雙向國際旅行社/楊承勳Tony0955852603/Line ID:tony800211更多優惠資訊:https://reurl.cc/aV8Om9"
Ki Taka,0,2024-03-25,https://www.facebook.com/groups/traveler168/posts/1842924746222901,
Sinian Li,0,2024-03-25,https://www.facebook.com/groups/traveler168/posts/1842904019558307,有沒有這麼誇張，買到的人馬上在路邊吃起來! 隱藏在淡水老街的蔥多多大餅～想吃還要碰運氣哦
潘韻伊,3,,/groups/379672812548109/user/100000235226705/?__cft__[0]=AZX50KTVUZR9cMBGtm-IpMlvXInoPGDrQkkIhBqeRiQ2egzmqu7syIm6Ub7ZpkfYaUTFZwYdnB9DFdwgJG1tYXrRV5d_O2t3sVLXpjI5Wb9g8dIq1uAxJhDRkzNCT1sy_0AJGclEPHKy_8EfMw1jNpfgOfTXsdNcxGkkZwZVQ0nC8WZqQVZunnq4GK8n6KwS2fen8VXkdXObSykpakPDCx4ePnJPD0fdOiGaIYmx1g2L5g&__cft__[1]=AZX50KTVUZR9cMBGtm-IpMlvXInoPGDrQkkIhBqeRiQ2egzmqu7syIm6Ub7ZpkfYaUTFZwYdnB9DFdwgJG1tYXrRV5d_O2t3sVLXpjI5Wb9g8dIq1uAxJhDRkzNCT1sy_0AJGclEPHKy_8EfMw1jNpfgOfTXsdNcxGkkZwZVQ0nC8WZqQVZunnq4GK8n6KwS2fen8VXkdXObSykpakPDCx4ePnJPD0fdOiGaIYmx1g2L5g&__tn__=-]H-R,
高樂天,1,2024-03-25,https://www.facebook.com/groups/traveler168/posts/1842811786234197,隱身在巷弄CP值很高美味米糕店，雖已漲價小高還是覺得超值「阿雪米糕四神湯」。台南多數有名氣的米糕店大概被小高分享完了，Google搜尋發現這家「阿雪米糕四神湯」238則評論獲得4.5顆星，這樣網評成績才專程前來外帶回家品嚐，這家米糕店是一對中年夫妻共同經營中，今天小高前來發現店家米糕調漲幅度很高，事後發現米糕份量夠多定價很合理，品嚐覺得美味值得推薦給您品嚐。＃阿雪米糕四神湯 ＃米糕 ＃四神湯 ＃南區 ＃金華市場 ＃小吃 ＃台南 ＃懶人包 ＃台南美食 ＃樂天小高 ＃美食 ＃高樂天 ＃樂天 ＃吃
郭家斌,0,2024-03-25,https://www.facebook.com/groups/traveler168/posts/1842627666252609,謝謝管理員審核LM 阿法賓士福斯各式車種商務旅遊接送機場接送包車旅遊合法租賃車完整乘客險公司嚴格把關免費諮詢Line:yoyo_0912來電諮詢：0938737306#機場高鐵#長短接駁#客製行程#環島旅遊#商務接送#婚攝包車#旅行行程#免費規劃
厚片魚 愛搞事,2,2024-03-25,https://www.facebook.com/groups/traveler168/posts/1842761402905902,新北石門車子停在富貴角公園，吃飽飽散策 消食，一次就能遊玩三處老梅迷宮 / 綠石槽 / 富貴角燈塔#可攜帶寵物#請繫牽繩富基漁港（步行 350公尺單點 或 合菜午餐，採買生鮮漁獲回家嘴饞吃些小食。看闆娘逗弄河豚觸摸花枝 區分和軟絲有什麼不同老梅迷宮（步行 100公尺玩法 外圍任選一個入口進  走到中央圓圈 就是終點 綠石槽（步行 300公尺每年3-5月石槽會換上綠色的新衣裳綿延大約一公里，隨著天氣轉熱 海藻會老化，請特別留意漲退潮時間還有為了永續的生態，千萬別踩踏上石槽，避免孢子死亡富貴角燈塔（步行 1公里蒐集「台灣之最」臺灣極北富貴角燈塔，目前整修關閉中，計劃03/26後會開放
杜佳蓉,0,2024-03-24,https://www.facebook.com/groups/traveler168/posts/1842469152935127,搭乘星宇航空出發北海道北海道樂活團5日-️昭和新山小樽運河白金清池爺湖展望台狸小路北海道神宮全程無自由活動-限定2團4/8、4/14 避開連假人潮不壅擠只要29900還免小費哦-均按照國外旅遊定型化契約，安全有保障。-雙向國際旅行社索取日期／報名／瞭解其他資訊請私訊詢問佳蓉
Cherry Huang Cherry,0,2024-03-24,https://www.facebook.com/groups/traveler168/posts/1842447536270622,#台北出發長榮航空超值九州小資遊５日-湯布院.金鱗湖.懷舊門司港-福岡進出出發日期4/22.29前16位第二名減2000售價25900起        湯布院、金鱗湖、太宰府、門司港展望台、豆田町老街散策行程連結：https://tour.lifetour.com.tw/detail/FUKT5BR24014......報名請洽：五福旅行社業務：黃秀琴手機：0938039846Line:hhc0101或行動條碼https://line.me/ti/p/AW7BCvVqnO
跟著領隊玩,6,2024-03-24,https://www.facebook.com/groups/traveler168/posts/1842445766270799,浮潛秘境台版馬丘比丘澎湖浮潛和自由潛水的秘境，絕對媲美澳洲大堡礁等世界著名的潛水勝地，有海裡的「薰衣草森林」之稱，還有隱藏版的台版馬丘比丘，絕對值得你花一天來玩！全文閱讀：https://taiwantour.info/marine/
方琰曇,1,2024-03-24,https://www.facebook.com/groups/traveler168/posts/1842276309621078,陽光明媚嗎???  最簡單的寮國旅遊二人出發東南亞跨國客制化之旅:台北鳳凰11天、鑫穎8天、寶樂15天寮國花樣最多的全境深度遊Local  寮國榮耀台灣旅行社
李晁愷,0,2024-03-24,https://www.facebook.com/groups/traveler168/posts/1842316779617031,峰林牛樟芝
大鵬灣國家風景區管理處,3,2024-03-24,https://www.facebook.com/groups/traveler168/posts/1842438039604905,#屏東旅遊 #小琉球景點小琉球必訪景點之一「美人洞」進到美人洞後，共有十三景喔！每一景各有千秋，值得慢慢遊覽拍照美人洞位於琉球嶼西北角與山豬溝、烏鬼洞並列小琉球三大景點是鄉公所於1975年以公共造產方式闢建而成背山面海，奇石陳列，由高位珊瑚礁組成沿途美景連連，礁岩洞穴渾然天成
Ken Alice,2,2024-03-23,https://www.facebook.com/groups/traveler168/posts/1841864702995572,新開幕的拉麵店，有預感會成為排隊名店，想吃要趁早~#麵屋長樂地址：台北市大安區溫州街91號營業時間：11:30-14:00、17:00-20:00(周一休、周六日不午休)
曾瀞葳,2,2024-03-24,https://www.facebook.com/groups/traveler168/posts/1842423949606314,"3／22新開幕！城市里山小小森林「0KM山物所」隱身永康街商圈 金山南路百年日式老屋水靜葳環遊世界366天「0KM山物所」全球唯一台灣山系概念店以選物、咖啡打造城市山林活化三棟百年日式町屋古蹟將台灣山林帶入戶外空間因一棵百年台灣油杉本區得以被保留0km山物所面向山林攀登時的起點從這裡出發即便身處城市之中，也能爬梳不同海拔植栽的美好。四大景觀主題區：複森林、裏花園、次森林、蒔光巷人氣品牌COFFEE LAW嚴選台灣本地咖啡豆「博物學家書房」「m²」微型展體現在地自然生態與人文魅力肯園「療癒之島 香氣再發現」特展結合辛巴達神話的探險精神跨界合作近140品牌超過2,000件選品台灣山林的製造、療癒、探索、風土以0KM為起點，重新爬梳我們與台灣山林之間的關係。昂昂#環遊世界366天#水靜葳環遊世界366天#熱門話題 #台北探店#老屋活化 #文創選物#林業保育署 #勤美集團#0KM山物所https://fb.watch/q-M3Efch_m/?mibextid=Nif5oz"
宏家旅遊,0,2024-03-24,https://www.facebook.com/groups/traveler168/posts/1842364432945599,宏家旅遊
Po Chen Lin,1,2024-03-24,https://www.facebook.com/groups/traveler168/posts/1842346922947350,「超值關西五日遊」來了！各位～你無法相信3萬有找的關西團可以有如此內容呈現，但何時旅遊做到了！！超值團滿天飛隨處可見，但有質感的超值團，你應該很少見。超值又超質的特別安排:安排多樣時下最新景點，各種拍照最火紅的地方，水上鳥居、童話草屋、萬博公園特別安排地鐵電車一日遊，由專業達人導遊帶領各位搭乘地鐵遊大阪，輕鬆又簡單新奇的體驗。特色餐食安排:好幾餐都是在地的特色餐，是市場上少見的好東西，近江牛料理、鐵板料理、昭和咖啡廳有馬溫泉街足湯體驗，被譽為日本三大老泉之一，我們走溫泉街散策、泡足湯保證入住京都兩晚，關西行程能住在京都可不容易，我們還直接讓您住上兩晚，感受關西最純正的味道。團費每人29900元！出發日：4月-145月-12、18、19、25、266月-1、2、9、15、16熱騰騰上架，趕快來報名～～__________想了解詳細行程https://pse.is/點這裡聯繫阿辰何時旅遊後龍店037-720778
Taiping XU,2,2024-03-24,https://www.facebook.com/groups/traveler168/posts/1842240132958029,#2024太平枇杷節讚
鄭元勳,2,2024-03-24,https://www.facebook.com/groups/traveler168/posts/1842239589624750,#桃園市平鎮區#雲南美食｜   《滋滋滋  鐵板脆皮鍋燒貼！燙到嘴也要嗑...……  》 20年前 身為雲南後裔的學長拎著我品嚐後 就列入招待好友與廠商的名單之一     ｜ 上菜了 這盤最火【 鐵板脆皮鍋燒貼 】超厲害，這裡鍋貼超大一顆，用鐵板滋滋作響，皮薄煎到焦香，配上磨好的薑泥一起吃  甚至比專業的鍋貼店還要好吃 這鍋牛雜湯，不得不推薦  裡面的牛內臟真的不少，隨便一湯匙舀起來滿滿都是料～運用雲南大量的香料～完全不輸澎湖牛雜湯名店 店名： 雲南館 地址：324桃園市平鎮區平東路39號電話：03 460 8287營業時間：  一 二 四 五 六 日 （週三公休）10:30–14:3016:30–21:00友善的循環一直都在#雲南館#碳火直男
黃檸檬YELLOWLEMON,1,2024-03-24,https://www.facebook.com/groups/traveler168/posts/1842236769625032,#桃園 來吃蝦蝦！活蝦料理是我們全家每隔一段時間就會想回味的美食，陸續造訪了好幾家，只不過有些早已成歷史，這次來到老字號的易鼎活蝦，大啖泰國蝦囉！胡椒蝦、檸檬蝦、麻油蝦和蒜頭蝦都好好吃！
Yui Shen,2,2024-03-24,https://www.facebook.com/groups/traveler168/posts/1842229159625793,#台北市 #中山站美食Matcha One | 誠品南西店之前三次日本旅遊都在觀望 #沙織蒙布朗終於在台灣買來吃了！實在好好吃，口感鬆綿，入口即化很推內餡搭配 #草莓霜淇淋，酸度夠，完全不甜膩我點的口味：抹茶沙織蒙布朗 + 草莓霜淇淋價格不便宜，但還會想再回訪做成一個小短片分享給大家https://www.instagram.com/reel/C43UaTeP4Yg/......
吳文裕,6,2024-03-24,https://www.facebook.com/groups/traveler168/posts/1842225989626110,放鬆的早晨，忍不住來個站姿平衡
跟著領隊玩,5,2024-03-24,https://www.facebook.com/groups/traveler168/posts/1842225202959522,Google 4.5顆星居酒屋隱身在國父紀念館站附近巷弄裡的居酒屋，讓人放鬆的氛圍，厲害的燒烤手藝、順口好喝的酒精飲料，讓人一口接一口，上班的煩惱和壓力在不知不覺中消失！超適合下班聚會小酌！Google高達4.5顆星呢！全文閱讀：https://taiwantour.info/izakaya-santora/
高樂天,0,2024-03-24,https://www.facebook.com/groups/traveler168/posts/1842154156299960,隱身在巷弄北歐酸種麵包、肉桂捲及可頌專門店，瑞典麵包師傅回家鄉創業，台南可頌麵包天花頂，每週僅營業3天 「維京烘培坊Viking Bakery」。最近小高迷上分享各家麵包店相關美食，Goole發現這家「維京烘培坊 Viking Bakery」沒負評吸引我品嚐，今天就利用星期五時間前來與各位分享，親切老闆娘英文名字叫JULIE!，是遠嫁北歐瑞典8年的台灣籍新娘，在瑞典職業是專業麵包和甜點師傅，因思鄉情切於2021年舉家搬回台灣，選在2023年9月份創立這家店麵包店，開幕至今半年時間網路完全沒有分享文章，今天幾乎帶著吃吃看的心態前來品嚐，因此買的麵包品項有點偏少些，結果品嚐竟然這麼美味定價也合理，值得樂天小高極力推薦給您品嚐喔！＃維京烘培坊VikingBakery ＃南區 ＃台南北歐肉桂捲 ＃酸種麵包 ＃可頌 ＃台南 ＃懶人包 ＃台南美食 ＃甜點 ＃麵包 ＃樂天小高 ＃美食 ＃高樂天 ＃樂天 ＃吃 ＃小高
